Topic Area,Indicator Name,Measure,Data Year,Stratifier,Subgroup,Unit,Value,LL,UL,Flag,Comparison
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,81,%,9,6,12,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,83,%,5.9,3.3,8.5,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,84,%,9.7,6.9,12.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,85,%,10.8,8.1,13.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,86,%,7.8,5.2,10.5,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,87,%,6.8,4.8,8.8,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,88,%,8.8,6.6,11.1,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,89,%,7.4,4.4,10.3,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,90,%,9.5,6.8,12.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,91,%,8.6,5.9,11.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,92,%,9.8,7,12.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,94,%,14.3,10.8,17.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,95,%,11.1,8.6,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,96,%,5.8,2.8,8.7,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,97,%,8.8,5.4,12.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,98,%,11.3,8.1,14.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,99,%,9.5,7.6,11.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,100,%,10,6.6,13.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,101,%,10.6,6.1,15.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,102,%,9.8,6.4,13.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,103,%,8.7,5.3,12.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,105,%,8.7,5.6,11.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,106,%,12.1,8.7,15.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,107,%,14.2,11.4,17,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,108,%,11.3,8.3,14.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,109,%,11.6,8.1,15.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,110,%,12.1,8.7,15.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,111,%,11.4,9.1,13.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,112,%,11.6,7.1,16,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,113,%,9.5,7.4,11.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,114,%,7.4,4,10.8,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,115,%,11.8,8.8,14.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,116,%,12.4,9.2,15.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,118,%,14.1,11.3,16.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,119,%,11.8,9.5,14.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,120,%,12,9.9,14.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,121,%,13.5,10.4,16.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,122,%,9.5,7,11.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,123,%,13.3,9.6,17,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,124,%,14.9,11.7,18.1,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,125,%,18.8,14.3,23.3,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,126,%,12.6,10.2,15,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,128,%,12.6,9.9,15.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,129,%,13.3,10.3,16.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,130,%,13.5,10.4,16.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,133,%,9.9,6.5,13.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,134,%,13.2,9.1,17.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,135,%,11.6,8.7,14.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,136,%,12.2,9.9,14.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,138,%,12.4,9.7,15,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,139,%,13.4,10.7,16,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,140,%,8.9,5.2,12.6,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,141,%,15.7,13,18.4,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,142,%,16.6,13.9,19.3,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,143,%,10.2,7.3,13.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,144,%,13.7,11.2,16.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,145,%,11.7,9.1,14.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,146,%,12.7,10.1,15.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,147,%,11.8,8.8,14.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,148,%,12,8.8,15.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,149,%,9.5,6.1,12.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,150,%,11.9,9.1,14.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,151,%,11.2,8.7,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,152,%,13.3,8.4,18.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,153,%,13.3,10.3,16.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,154,%,11.6,9.4,13.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,155,%,13.4,10.5,16.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,156,%,18.7,15.1,22.2,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,157,%,16.1,11.3,20.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,158,%,10,7.6,12.4,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,159,%,12.7,10.4,15,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,160,%,6.8,4.8,8.7,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,161,%,8,5.7,10.2,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,162,%,8.1,5.4,10.9,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,163,%,11.3,8.9,13.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,164,%,13.4,10.6,16.3,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,165,%,15.2,12.6,17.7,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,166,%,12.9,10.5,15.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,167,%,13.1,9.7,16.5,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,168,%,9.8,6.4,13.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,169,%,11.6,8.4,14.8,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,170,%,14.6,11,18.1,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,171,%,9,7,11.1,,L
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,172,%,9.6,6.3,12.9,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,173,%,9.9,7,12.7,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,174,%,12.6,9.9,15.2,,NS
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2019-2021,Neighbourhood_Number,Toronto,%,11.4,11.2,11.7,,CG
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Maternal_Age,Less than 25 Years,%,15.1,13.1,17,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Maternal_Age,25 to 34 Years,%,11.9,11.4,12.5,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Maternal_Age,35 Years and Older,%,10,9.4,10.7,,CG
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Parity,Primiparous,%,14.3,13.6,14.9,,H
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Parity,Multiparous,%,8.6,8.1,9.1,,CG
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Sex_of_Baby,Female,%,11.2,10.7,11.8,,CG
Reproductive_and_Infant_Health,Small for Gestational Age,Small for Gestational Age Rate,2021,Sex_of_Baby,Male,%,11.6,11,12.1,,NS
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Overall,Toronto,"births per 1,000 females",2.1,1.8,2.5,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Overall,Ontario excluding Toronto,"births per 1,000 females",3.3,3.1,3.5,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Region_within_Ontario,Toronto,"births per 1,000 females",2.1,1.8,2.5,,CG
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Region_within_Ontario,Ontario excluding Toronto,"births per 1,000 females",3.3,3.1,3.5,,H
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Region_within_Ontario,Lowest Ontario PHU,"births per 1,000 females",0.6,0.3,0.8,,L
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Region_within_Ontario,Highest Ontario PHU,"births per 1,000 females",23.2,17.3,29,,H
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Region_within_Ontario,GTA excluding Toronto,"births per 1,000 females",1.1,0.9,1.3,,L
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2013,Time,2013,"births per 1,000 females",5.9,5.3,6.4,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2014,Time,2014,"births per 1,000 females",5,4.5,5.5,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2015,Time,2015,"births per 1,000 females",4.8,4.3,5.3,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2016,Time,2016,"births per 1,000 females",4.3,3.8,4.8,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2017,Time,2017,"births per 1,000 females",3.8,3.3,4.2,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2018,Time,2018,"births per 1,000 females",3.2,2.8,3.6,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2019,Time,2019,"births per 1,000 females",3.4,3,3.8,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2020,Time,2020,"births per 1,000 females",3,2.6,3.4,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2021,Time,2021,"births per 1,000 females",2.5,2.1,2.9,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2022,Time,2022,"births per 1,000 females",2.1,1.8,2.5,,
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2020-2022,Income_Quintile,Quintile 1,"births per 1,000 females",3.7,3.1,4.2,,H
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2020-2022,Income_Quintile,Quintile 2,"births per 1,000 females",3.3,2.8,3.9,,H
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2020-2022,Income_Quintile,Quintile 3,"births per 1,000 females",3.3,2.7,3.8,,H
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2020-2022,Income_Quintile,Quintile 4,"births per 1,000 females",1.9,1.5,2.4,,H
Reproductive_and_Infant_Health,Teen Fertility,Teen Fertility Rate,2020-2022,Income_Quintile,Quintile 5,"births per 1,000 females",0.7,0.5,1,,CG
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Income_Quintile,Quintile 1,cases per 100 people,42.15989801,40.44246374,43.87733229,,L
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Income_Quintile,Quintile 2,cases per 100 people,47.17458025,45.36576417,48.98339633,,L
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Income_Quintile,Quintile 3,cases per 100 people,50.60635226,48.67186528,52.54083925,,L
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Income_Quintile,Quintile 4,cases per 100 people,56.99711261,54.94410895,59.05011627,,NS
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Income_Quintile,Quintile 5,cases per 100 people,58.96718867,56.91216467,61.02221266,,CG
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Overall,Toronto,cases per 100 people,51.19724633,50.33942638,52.05506628,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Overall,Ontario excluding Toronto,cases per 100 people,51.2,50.8,51.6,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2022,Region_within_Ontario,Toronto,cases per 100 people,51.19724633,50.33942638,52.05506628,,CG
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2022,Region_within_Ontario,Ontario excluding Toronto,cases per 100 people,51.2,50.8,51.6,,NS
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Region_within_Ontario,GTA excluding Toronto,cases per 100 people,54.41235697,53.70864973,55.11606421,,H
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Region_within_Ontario,Lowest Ontario PHU,cases per 100 people,20.69970845,15.88476573,25.51465118,,L
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2021,Region_within_Ontario,Highest Ontario PHU,cases per 100 people,61.60849772,57.37091025,65.84608519,,H
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2012,Time,,cases per 100 people,49.38452045,48.59954929,50.1694916,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2013,Time,,cases per 100 people,51.24801524,50.45732157,52.03870892,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2014,Time,,cases per 100 people,54.50611415,53.67758574,55.33464256,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2015,Time,,cases per 100 people,56.18736739,55.34797221,57.02676257,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2016,Time,,cases per 100 people,55.94610428,55.10975443,56.78245413,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2017,Time,,cases per 100 people,57.26427886,56.41131895,58.11723877,,
Reproductive_and_Infant_Health,Enhanced 18-Month Well-Baby Visit,Enhanced 18-Month Well-Baby Visit Rate,2018,Time,,cases per 100 people,57.54414125,56.68435205,58.40393045,,
